epoch,step,train_loss,val_loss
0,49,0.025683686137199402,
0,62,,0.12970884144306183
1,99,0.0015735935885459185,
1,125,,0.14578920602798462
2,149,0.0009708222933113575,
2,188,,0.20957887172698975
3,199,0.003135518403723836,
3,249,0.022588586434721947,
3,251,,0.20990611612796783
4,299,0.002777873771265149,
4,314,,0.1537117213010788
5,349,0.00026623421581462026,
5,377,,0.07163219153881073
6,399,0.00022166079725138843,
6,440,,0.015230966731905937
7,449,0.0020786491222679615,
7,499,0.0014920815592631698,
7,503,,0.008715882897377014
8,549,0.00031526415841653943,
8,566,,0.009600870311260223
9,599,0.00013946101535111666,
9,629,,0.008302789181470871
10,649,0.0002522327413316816,
10,692,,0.025881322100758553
11,699,0.0028532224241644144,
11,749,0.00048386043636128306,
11,755,,0.008517332375049591
12,799,0.00011290537804597989,
12,818,,0.018977537751197815
13,849,0.0001964905095519498,
13,881,,0.008849107660353184
14,899,0.00046084722271189094,
14,944,,0.019779933616518974
