epoch,step,train_loss,val_loss
0,49,0.06065722554922104,
0,62,,0.026819990947842598
1,99,0.013721942901611328,
1,125,,0.05776699632406235
2,149,0.009100762195885181,
2,188,,0.06687430292367935
3,199,0.013377982191741467,
3,249,0.013233786448836327,
3,251,,0.03251008689403534
4,299,0.11324425786733627,
4,314,,0.03937436640262604
5,349,0.006829507648944855,
5,377,,0.02419792301952839
6,399,0.004513768013566732,
6,440,,0.03070312738418579
7,449,0.03235642611980438,
7,499,0.029303383082151413,
7,503,,0.02633795142173767
8,549,0.043262779712677,
8,566,,0.017769666388630867
9,599,0.0016988537972792983,
9,629,,0.009185361675918102
10,649,0.007624453399330378,
10,692,,0.008361154235899448
11,699,0.014009694568812847,
11,749,0.02774980664253235,
11,755,,0.008075135760009289
12,799,0.012172020971775055,
12,818,,0.007859863340854645
13,849,0.0007393854903057218,
13,881,,0.00859086588025093
14,899,0.002262431662529707,
14,944,,0.007431591395288706
15,949,0.00522871408611536,
15,999,0.015997758135199547,
15,1007,,0.008531262166798115
16,1049,0.021935109049081802,
16,1070,,0.008993629366159439
17,1099,0.000950499321334064,
17,1133,,0.009115776978433132
18,1149,0.0008782559307292104,
18,1196,,0.009654863737523556
19,1199,0.004534021485596895,
19,1249,0.006194679532200098,
19,1259,,0.0028115392196923494
