epoch,step,train_loss,val_loss
0,49,0.051870204508304596,
0,61,,0.008694920688867569
1,99,0.02512393333017826,
1,123,,0.0007607212755829096
2,149,0.005152490921318531,
2,185,,0.0007820214959792793
3,199,0.003362016286700964,
3,247,,0.00040485747740603983
4,249,0.001876532449387014,
4,299,0.0028050935361534357,
4,309,,0.0006434497190639377
5,349,0.0018766922876238823,
5,371,,0.0003022731689270586
6,399,0.0008719756151549518,
6,433,,0.0008813865133561194
7,449,0.0010155809577554464,
7,495,,0.00034679059172049165
8,499,0.000809191376902163,
8,549,0.0003560885670594871,
8,557,,0.0004674032097682357
9,599,0.0009771909099072218,
9,619,,0.0004038529878016561
10,649,0.0022004819475114346,
10,681,,0.00028796083643101156
11,699,0.00043003549217246473,
11,743,,0.00025023508351296186
12,749,0.0005741548375226557,
12,799,0.0011657893192023039,
12,805,,0.0002672006085049361
13,849,0.0007389119127765298,
13,867,,0.00028846715576946735
14,899,0.0012351431651040912,
14,929,,0.0007694647647440434
15,949,0.0011470633326098323,
15,991,,0.00027489446802064776
16,999,0.0004110524896532297,
16,1049,0.0008396062767133117,
16,1053,,0.0003738214145414531
