epoch,step,train_loss,val_loss
0,49,0.06424735486507416,
0,62,,0.035420581698417664
1,99,0.01653866469860077,
1,125,,0.0417766310274601
2,149,0.01483230758458376,
2,188,,0.019314995035529137
3,199,0.018669486045837402,
3,249,0.015767114236950874,
3,251,,0.008973187766969204
4,299,0.0058320388197898865,
4,314,,0.00239547248929739
5,349,0.00226038321852684,
5,377,,0.0035212512593716383
6,399,0.0012344345450401306,
6,440,,0.002229747362434864
7,449,0.006802948657423258,
7,499,0.005693384911864996,
7,503,,0.00182155251968652
8,549,0.0036306804977357388,
8,566,,0.0013970001600682735
9,599,0.0007520710933022201,
9,629,,0.002641943283379078
10,649,0.0005046111764386296,
10,692,,0.00287045119330287
11,699,0.005682352930307388,
11,749,0.0019452443812042475,
11,755,,0.006727283820509911
12,799,0.0014421023661270738,
12,818,,0.004841337446123362
13,849,0.002291378565132618,
13,881,,0.002572145313024521
14,899,0.0009817441459745169,
14,944,,0.004156967159360647
15,949,0.0013073943555355072,
15,999,0.0018642026698216796,
15,1007,,0.0022373453248292208
16,1049,0.0010345486225560308,
16,1070,,0.0024222428910434246
17,1099,0.00028122711228206754,
17,1133,,0.0015276203630492091
18,1149,0.00035185975139029324,
18,1196,,0.001798215671442449
