epoch,step,train_loss,val_loss
0,30,,0.014523045159876347
1,49,0.007891546003520489,
1,61,,0.006419135723263025
2,92,,0.0056062196381390095
3,99,0.003400743007659912,
3,123,,0.004789750557392836
4,149,0.003584532532840967,
4,154,,0.004458026960492134
5,185,,0.004523230716586113
6,199,0.004212676081806421,
6,216,,0.003988803829997778
7,247,,0.003798786550760269
8,249,0.0033423721324652433,
8,278,,0.003777622478082776
9,299,0.003872388508170843,
9,309,,0.003796137636527419
10,340,,0.0036995483096688986
11,349,0.002845599316060543,
11,371,,0.003632635110989213
12,399,0.0037725470028817654,
12,402,,0.003733948338776827
13,433,,0.003405572148039937
14,449,0.003128287848085165,
14,464,,0.003431983757764101
15,495,,0.0034641134552657604
16,499,0.0029624905437231064,
16,526,,0.0032960616517812014
17,549,0.0028460598550736904,
17,557,,0.0033240187913179398
18,588,,0.003336095018312335
19,599,0.0031819685827940702,
19,619,,0.0031116181053221226
20,649,0.0044649154879152775,
20,650,,0.0034560963977128267
21,681,,0.003050445346161723
22,699,0.0022972985170781612,
22,712,,0.003496820805594325
23,743,,0.0031824931502342224
24,749,0.0026667476631700993,
24,774,,0.0030387507285922766
25,799,0.0043570613488554955,
25,805,,0.002988165710121393
26,836,,0.0029930688906461
27,849,0.001402936759404838,
27,867,,0.0029141525737941265
28,898,,0.0030585487838834524
29,899,0.003476672573015094,
29,929,,0.003047261154279113
30,949,0.0023310722317546606,
30,960,,0.003017231123521924
31,991,,0.0028196857310831547
32,999,0.0021301466040313244,
32,1022,,0.0031075954902917147
33,1049,0.002306024543941021,
33,1053,,0.002877667546272278
34,1084,,0.0028290562331676483
35,1099,0.0031079507898539305,
35,1115,,0.0028245318681001663
36,1146,,0.00287065003067255
37,1149,0.003910269122570753,
37,1177,,0.0028109471313655376
38,1199,0.002818435663357377,
38,1208,,0.0028249325696378946
39,1239,,0.0027735570911318064
