epoch,step,train_loss,val_loss
0,30,,0.016843395307660103
1,49,0.06717769056558609,
1,61,,0.005341865587979555
2,92,,0.004963601939380169
3,99,0.026012171059846878,
3,123,,0.003618464106693864
4,149,0.009488380514085293,
4,154,,0.004146514926105738
5,185,,0.0027642054483294487
6,199,0.007884334772825241,
6,216,,0.002848720643669367
7,247,,0.003020007163286209
8,249,0.004615810699760914,
8,278,,0.0029487863648682833
9,299,0.003735370235517621,
9,309,,0.0029123234562575817
10,340,,0.0024772058241069317
11,349,0.004785697907209396,
11,371,,0.002549127209931612
12,399,0.00424813199788332,
12,402,,0.0026153174694627523
13,433,,0.002485834527760744
14,449,0.0037909732200205326,
14,464,,0.003030929947271943
15,495,,0.002513015177100897
16,499,0.0051359436474740505,
16,526,,0.0026243783067911863
17,549,0.004248890094459057,
17,557,,0.0026316093280911446
18,588,,0.0026205722242593765
19,599,0.004983153194189072,
19,619,,0.0025640935637056828
20,649,0.0049225445836782455,
20,650,,0.0026300144381821156
