epoch,step,train_loss,val_loss
0,49,0.03365708515048027,
0,62,,0.0053458791226148605
1,99,0.0038460935465991497,
1,125,,0.0021448552142828703
2,149,0.005975405219942331,
2,188,,0.0013997129863128066
3,199,0.005259096622467041,
3,249,0.003296680049970746,
3,251,,0.00235148798674345
4,299,0.001343142008408904,
4,314,,0.00103833619505167
5,349,0.002554133767262101,
5,377,,0.0030239366460591555
6,399,0.0030473186634480953,
6,440,,0.0008671317482367158
7,449,0.00212346063926816,
7,499,0.0029080514796078205,
7,503,,0.0010706536704674363
8,549,0.0012243723031133413,
8,566,,0.0008576129330322146
9,599,0.0017310960683971643,
9,629,,0.0012794482754543424
10,649,0.002748375991359353,
10,692,,0.0008167796768248081
11,699,0.0011909902095794678,
11,749,0.0012940367450937629,
11,755,,0.0011646565981209278
12,799,0.0019319899147376418,
12,818,,0.0009335938957519829
13,849,0.0012035516556352377,
13,881,,0.0017001742962747812
14,899,0.0007843016646802425,
14,944,,0.0011322180507704616
