epoch,step,train_loss,val_loss
0,49,0.033579543232917786,
0,61,,0.0022199219092726707
1,99,0.011263875290751457,
1,123,,0.0008859179215505719
2,149,0.008380494080483913,
2,185,,0.000643773062620312
3,199,0.003674409119412303,
3,247,,0.001103928661905229
4,249,0.0033237659372389317,
4,299,0.002342094434425235,
4,309,,0.0007456228486262262
5,349,0.0019973735325038433,
5,371,,0.0008685440407134593
6,399,0.0019083565566688776,
6,433,,0.0004215315275359899
7,449,0.0018187027890235186,
7,495,,0.0005826213164255023
8,499,0.0015715013723820448,
8,549,0.0025159884244203568,
8,557,,0.001512710703536868
9,599,0.002040764084085822,
9,619,,0.0004509669670369476
10,649,0.001652312115766108,
10,681,,0.000588371476624161
11,699,0.0013809067895635962,
11,743,,0.0006901157321408391
