epoch,step,train_loss,val_loss
0,49,0.023704256862401962,
0,61,,0.0025757085531949997
1,99,0.006844460964202881,
1,123,,0.0006617228500545025
2,149,0.005479025654494762,
2,185,,0.0005438404623419046
3,199,0.0046679116785526276,
3,247,,0.0013878962490707636
4,249,0.0024916850961744785,
4,299,0.002000662498176098,
4,309,,0.0004237834655214101
5,349,0.0018389836186543107,
5,371,,0.00027754600159823895
6,399,0.002678567310795188,
6,433,,0.0006530984537675977
7,449,0.0028788591735064983,
7,495,,0.0012846578611060977
8,499,0.0035017647314816713,
8,549,0.0024005791638046503,
8,557,,0.00030999293085187674
9,599,0.0017890309682115912,
9,619,,0.0002551712386775762
10,649,0.0018504969775676727,
10,681,,0.0003240107907913625
11,699,0.00160867755766958,
11,743,,0.000991593929938972
12,749,0.0017077538650482893,
12,799,0.0022271256893873215,
12,805,,0.0002281480992678553
13,849,0.0009725394775159657,
13,867,,0.00024681934155523777
14,899,0.0013298806734383106,
14,929,,0.0009658127673901618
15,949,0.0015919156139716506,
15,991,,0.0002977006370201707
16,999,0.0007697251858189702,
16,1049,0.0009724776027724147,
16,1053,,0.000789949088357389
17,1099,0.0008704775827936828,
17,1115,,0.00019423666526563466
18,1149,0.0009444922325201333,
18,1177,,0.00018280769290868193
19,1199,0.0008909883908927441,
19,1239,,0.0003572143614292145
