epoch,step,train_loss,val_loss
0,49,0.06853951513767242,
0,62,,0.07091673463582993
1,99,0.028204724192619324,
1,125,,0.07198576629161835
2,149,0.010871084406971931,
2,188,,0.07463936507701874
3,199,0.01343786995857954,
3,249,0.019452545791864395,
3,251,,0.0461435429751873
4,299,0.10006437450647354,
4,314,,0.03264009207487106
5,349,0.0032434077002108097,
5,377,,0.03083939105272293
6,399,0.0025753676891326904,
6,440,,0.03474387526512146
7,449,0.012485695071518421,
7,499,0.06123416870832443,
7,503,,0.05185949057340622
8,549,0.03303481638431549,
8,566,,0.08573979139328003
9,599,0.0008085016161203384,
9,629,,0.04456283152103424
10,649,0.007926903665065765,
10,692,,0.02813061699271202
11,699,0.08909952640533447,
11,749,0.07511784136295319,
11,755,,0.019274717196822166
12,799,0.07268474996089935,
12,818,,0.01711984910070896
13,849,0.004266128875315189,
13,881,,0.013358015567064285
14,899,0.008194951340556145,
14,944,,0.010463829152286053
