epoch,step,train_loss,val_loss
0,49,0.03408798947930336,
0,62,,0.004030929412692785
1,99,0.009299781173467636,
1,125,,0.0007128512370400131
2,149,0.0058687059208750725,
2,188,,0.0007572665344923735
3,199,0.004100175574421883,
3,249,0.004292461089789867,
3,251,,0.0015090428059920669
4,299,0.0066340104676783085,
4,314,,0.0007297049160115421
5,349,0.005911238957196474,
5,377,,0.003303003730252385
6,399,0.003920176066458225,
6,440,,0.000501283211633563
7,449,0.003987767733633518,
7,499,0.002875691745430231,
7,503,,0.000526845920830965
8,549,0.0015730715822428465,
8,566,,0.00047350392560474575
9,599,0.0038658834528177977,
9,629,,0.00045897564268670976
10,649,0.001870904117822647,
10,692,,0.0004342028987593949
11,699,0.0032445441465824842,
11,749,0.002960920799523592,
11,755,,0.0006281622336246073
12,799,0.001644714968279004,
12,818,,0.0005281745106913149
13,849,0.0023967924062162638,
13,881,,0.0004814758140128106
14,899,0.0017818525666370988,
14,944,,0.0005019376403652132
