epoch,step,train_loss,val_loss
0,49,0.08123154938220978,
0,61,,0.0024280231446027756
1,99,0.06165038421750069,
1,123,,0.0022582525853067636
2,149,0.04207391291856766,
2,185,,0.0037511165719479322
3,199,0.030457954853773117,
3,247,,0.0008375699399039149
4,249,0.01841285452246666,
4,299,0.019350899383425713,
4,309,,0.0014520472614094615
5,349,0.01162644475698471,
5,371,,0.0015000462299212813
6,399,0.01175429206341505,
6,433,,0.0010254497174173594
7,449,0.007838206365704536,
7,495,,0.0011235361453145742
8,499,0.003954448737204075,
8,549,0.0040912204422056675,
8,557,,0.0004597261140588671
9,599,0.005003639031201601,
9,619,,0.0003294824273325503
10,649,0.0042166681960225105,
10,681,,0.00039687089156359434
11,699,0.003385387361049652,
11,743,,0.00039322185330092907
12,749,0.0027170877438038588,
12,799,0.002527239266782999,
12,805,,0.00029228764469735324
13,849,0.001625053584575653,
13,867,,0.00034184131072834134
14,899,0.0026070047169923782,
14,929,,0.0003526170621626079
15,949,0.0017991292988881469,
15,991,,0.0003321798285469413
16,999,0.0019101724028587341,
16,1049,0.0014887121506035328,
16,1053,,0.0003207002591807395
17,1099,0.0034716487862169743,
17,1115,,0.00029630548669956625
