epoch,step,train_loss,val_loss
0,49,0.023054132238030434,
0,61,,0.0013787796488031745
1,99,0.0056368084624409676,
1,123,,0.0006235950859263539
2,149,0.005251399241387844,
2,185,,0.0003763104905374348
3,199,0.0030488017946481705,
3,247,,0.00030438535031862557
4,249,0.0022251347545534372,
4,299,0.002848302945494652,
4,309,,0.0005570218781940639
5,349,0.0026272395625710487,
5,371,,0.00035734486300498247
6,399,0.0016790095251053572,
6,433,,0.000692174187861383
7,449,0.0015106054488569498,
7,495,,0.0003138324827887118
8,499,0.0012822236167266965,
8,549,0.0012373116333037615,
8,557,,0.0003130004624836147
