epoch,step,train_loss,val_loss
0,49,0.0010354416444897652,
0,62,,0.0008163825841620564
1,99,0.0006683506071567535,
1,125,,0.000711388944182545
2,149,0.0014564741868525743,
2,188,,0.0007123646792024374
3,199,0.001650905585847795,
3,249,0.0007577856304123998,
3,251,,0.0005732369609177113
4,299,0.0005629367078654468,
4,314,,0.0005121748545207083
5,349,0.00045723500079475343,
5,377,,0.0006284976261667907
6,399,0.0006336360820569098,
6,440,,0.0007487518596462905
7,449,0.0011054918868467212,
7,499,0.0005400195368565619,
7,503,,0.0006251049344427884
8,549,0.0008758821641094983,
8,566,,0.0006894415128044784
9,599,0.0004886289825662971,
9,629,,0.00046332497731782496
10,649,0.00021928292699158192,
10,692,,0.0004624132998287678
11,699,0.0007688314071856439,
11,749,0.0013744269963353872,
11,755,,0.0004806233337149024
12,799,0.000388185289921239,
12,818,,0.00045239919563755393
13,849,0.00041016138857230544,
13,881,,0.0004703169106505811
14,899,0.0013160058297216892,
14,944,,0.0004849890829063952
