epoch,step,train_loss,val_loss
0,49,0.08433820307254791,
0,62,,0.033947087824344635
1,99,0.01910330355167389,
1,125,,0.01800217665731907
2,149,0.010655994527041912,
2,188,,0.012295763939619064
3,199,0.01059411745518446,
3,249,0.01177594717592001,
3,251,,0.004733853042125702
4,299,0.010588723234832287,
4,314,,0.003387130331248045
5,349,0.00255200220271945,
5,377,,0.0036696866154670715
6,399,0.0008406221750192344,
6,440,,0.00407305546104908
7,449,0.0015397301176562905,
7,499,0.0036493234802037477,
7,503,,0.005453508347272873
8,549,0.003574636997655034,
8,566,,0.0030392881017178297
9,599,0.0002629466471262276,
9,629,,0.0036701280623674393
10,649,0.0003497851430438459,
10,692,,0.00511859729886055
11,699,0.005775801371783018,
11,749,0.0017743579810485244,
11,755,,0.003927753306925297
12,799,0.0048754857853055,
12,818,,0.005790194496512413
13,849,0.0008429197478108108,
13,881,,0.004298257175832987
