epoch,step,train_loss,val_loss
0,49,0.06143813580274582,
0,62,,0.0023042052052915096
1,99,0.01863028109073639,
1,125,,0.0011690647806972265
2,149,0.011092050932347775,
2,188,,0.001318638795055449
3,199,0.008675339631736279,
3,249,0.0064654662273824215,
3,251,,0.002055458491668105
4,299,0.0062557547353208065,
4,314,,0.0006071052048355341
5,349,0.004064146429300308,
5,377,,0.0005533914663828909
6,399,0.005813176743686199,
6,440,,0.0007638749084435403
7,449,0.006101976148784161,
7,499,0.006957856006920338,
7,503,,0.0007239450933411717
8,549,0.004821207374334335,
8,566,,0.0006213143933564425
9,599,0.0023296833969652653,
9,629,,0.0007701877038925886
10,649,0.0029461761005222797,
10,692,,0.000964223756454885
