epoch,step,train_loss,val_loss
0,49,0.0020321484189480543,
0,61,,0.0007808939553797245
1,99,0.0008842976531013846,
1,123,,0.0005740809137932956
2,149,0.0006416169926524162,
2,185,,0.0005015860078856349
3,199,0.00030493587837554514,
3,247,,0.000744108110666275
4,249,0.0008977997931651771,
4,299,0.001714919344522059,
4,309,,0.00046147764078341424
5,349,0.0007069880957715213,
5,371,,0.0006285467534326017
6,399,0.0009325462160632014,
6,433,,0.00046375865349546075
7,449,0.0005609627696685493,
7,495,,0.0004568454751279205
8,499,0.0007906219107098877,
8,549,0.0013943309895694256,
8,557,,0.0005462870467454195
9,599,0.0008820240618661046,
9,619,,0.0006209051935002208
10,649,0.0008621216984465718,
10,681,,0.0005797124467790127
11,699,0.00033436258672736585,
11,743,,0.0004651554918382317
12,749,0.00031675706850364804,
12,799,0.001293674809858203,
12,805,,0.000517101667355746
