epoch,step,train_loss,val_loss
0,49,0.06189465522766113,
0,62,,0.050847072154283524
1,99,0.00887495931237936,
1,125,,0.06753721833229065
2,149,0.004894353449344635,
2,188,,0.027780914679169655
3,199,0.0369618721306324,
3,249,0.03157513961195946,
3,251,,0.016328614205121994
4,299,0.010389387607574463,
4,314,,0.011570827104151249
5,349,0.0013724796008318663,
5,377,,0.004563658032566309
6,399,0.0024808773305267096,
6,440,,0.024168437346816063
7,449,0.029713928699493408,
7,499,0.006123614497482777,
7,503,,0.004234885796904564
8,549,0.004441068973392248,
8,566,,0.004790010396391153
9,599,0.0015145313227549195,
9,629,,0.002328286413103342
10,649,0.001280754804611206,
10,692,,0.0029838434420526028
11,699,0.002988165942952037,
11,749,0.0021771437022835016,
11,755,,0.014385880902409554
12,799,0.0021383468993008137,
12,818,,0.0032907298300415277
13,849,0.00041181425331160426,
13,881,,0.003138652304187417
14,899,0.0052909255027771,
14,944,,0.005238873418420553
