epoch,step,train_loss,val_loss
0,49,0.002084429608657956,
0,62,,0.015119066461920738
1,99,0.0018802996492013335,
1,125,,0.02614210732281208
2,149,0.008214524015784264,
2,188,,0.10550297796726227
3,199,0.008927181363105774,
3,249,0.002382637234404683,
3,251,,0.023789001628756523
4,299,0.08265800029039383,
4,314,,0.013508331030607224
5,349,0.0012459506979212165,
5,377,,0.02806609496474266
6,399,0.001409884775057435,
6,440,,0.021715475246310234
7,449,0.0010736093390733004,
7,499,0.0029353485442698,
7,503,,0.018897200003266335
8,549,0.005404803901910782,
8,566,,0.017209140583872795
9,599,4.90689417347312e-05,
9,629,,0.008423637598752975
10,649,0.0001350126403849572,
10,692,,0.007167192175984383
11,699,0.00019100781355518848,
11,749,0.0017078391974791884,
11,755,,0.006080409977585077
12,799,0.0005886757862754166,
12,818,,0.005613517016172409
13,849,5.323952063918114e-05,
13,881,,0.005362678784877062
14,899,6.331530312309042e-05,
14,944,,0.005271982867270708
