epoch,step,train_loss,val_loss
0,49,0.20827904343605042,
0,62,,0.02721896581351757
1,99,0.10916443169116974,
1,125,,0.008559462614357471
2,149,0.07267634570598602,
2,188,,0.004586180672049522
3,199,0.05020209401845932,
3,249,0.04180426523089409,
3,251,,0.0035823096986860037
4,299,0.030909866094589233,
4,314,,0.002375874202698469
5,349,0.022092115134000778,
5,377,,0.0018561374163255095
6,399,0.021252982318401337,
6,440,,0.0019467368256300688
7,449,0.020358381792902946,
7,499,0.013379392214119434,
7,503,,0.0015646441606804729
8,549,0.01693030074238777,
8,566,,0.0013978560455143452
9,599,0.017374679446220398,
9,629,,0.0017733064014464617
10,649,0.016303835436701775,
10,692,,0.0014209839282557368
11,699,0.015458591282367706,
11,749,0.01107163168489933,
11,755,,0.001647479715757072
12,799,0.011907615698873997,
12,818,,0.0007365935016423464
13,849,0.010823757387697697,
13,881,,0.0011923471465706825
14,899,0.010885322466492653,
14,944,,0.0007944022072479129
