epoch,step,train_loss,val_loss
0,49,0.0013361352030187845,
0,62,,0.0010767908534035087
1,99,0.00121132074855268,
1,125,,0.000646373548079282
2,149,0.0011815225007012486,
2,188,,0.0005241513717919588
3,199,0.0004128093714825809,
3,249,0.0013384217163547873,
3,251,,0.0007117671193554997
4,299,0.0013552721356973052,
4,314,,0.0004632862692233175
5,349,0.0006759315729141235,
5,377,,0.000488108053104952
6,399,0.0004227320314384997,
6,440,,0.0005394468898884952
7,449,0.0006677574128843844,
7,499,0.001718661980703473,
7,503,,0.0004125050618313253
8,549,0.0003433270612731576,
8,566,,0.0004611106705851853
9,599,0.00035832650610245764,
9,629,,0.0009044028702192008
10,649,0.0010290576610714197,
10,692,,0.00039089604979380965
11,699,0.0008934513898566365,
11,749,0.0006753547349944711,
11,755,,0.0003740102984011173
12,799,0.0008188343490473926,
12,818,,0.0005806025001220405
13,849,0.00036621070466935635,
13,881,,0.000554806727450341
14,899,0.00067257130285725,
14,944,,0.0004108825232833624
