epoch,step,train_loss,val_loss
0,49,0.025871077552437782,
0,61,,0.0034586854744702578
1,99,0.004287912975996733,
1,123,,0.000979249132797122
2,149,0.0041215550154447556,
2,185,,0.0005720563349314034
3,199,0.0038784611970186234,
3,247,,0.00046767739695496857
4,249,0.0026254472322762012,
4,299,0.00594147527590394,
4,309,,0.0004629807954188436
5,349,0.002023714128881693,
5,371,,0.000607011083047837
6,399,0.0027082464657723904,
6,433,,0.0007214833167381585
7,449,0.00229085236787796,
7,495,,0.0009534396231174469
8,499,0.0018543651094660163,
8,549,0.0020261495374143124,
8,557,,0.0007708951598033309
9,599,0.001421778229996562,
9,619,,0.0003326022997498512
10,649,0.001826492720283568,
10,681,,0.00047431644634343684
11,699,0.001848786137998104,
11,743,,0.00028579431818798184
12,749,0.0016192782204598188,
12,799,0.0019485909724608064,
12,805,,0.00027393182972446084
13,849,0.0010006034281104803,
13,867,,0.000397681345930323
14,899,0.0021179409231990576,
14,929,,0.00036576142883859575
