epoch,step,train_loss,val_loss
0,49,0.00235411012545228,
0,62,,0.05518961697816849
1,99,0.011268287897109985,
1,125,,0.04359004274010658
2,149,0.0006891674129292369,
2,188,,0.012435122393071651
3,199,0.012585724703967571,
3,249,0.004491879139095545,
3,251,,0.009721561335027218
4,299,0.0792216807603836,
4,314,,0.008149289526045322
5,349,0.0003299021627753973,
5,377,,0.006894020829349756
6,399,0.0001769527152646333,
6,440,,0.006375961005687714
7,449,0.00011276076838839799,
7,499,0.010554333217442036,
7,503,,0.006624292116612196
8,549,0.0028602690435945988,
8,566,,0.006332121789455414
9,599,7.839852332836017e-05,
9,629,,0.006332007702440023
10,649,9.769692405825481e-05,
10,692,,0.006268119439482689
11,699,0.00010338446736568585,
11,749,0.016844242811203003,
11,755,,0.006466439459472895
12,799,0.005568792577832937,
12,818,,0.006577982101589441
13,849,0.00013187069271225482,
13,881,,0.006352460943162441
14,899,0.00017380985082127154,
14,944,,0.0064582498744130135
