epoch,step,train_loss,val_loss
0,49,0.0018130734097212553,
0,61,,0.0017139563569799066
1,99,0.0009284064872190356,
1,123,,0.0006603634683415294
2,149,0.0010580357629805803,
2,185,,0.0005962454597465694
3,199,0.0006886820192448795,
3,247,,0.0005746043170802295
4,249,0.0005924825090914965,
4,299,0.001495600095950067,
4,309,,0.0005413788021542132
5,349,0.0005175707628950477,
5,371,,0.0008445827988907695
6,399,0.0007274786476045847,
6,433,,0.0005163497989997268
7,449,0.0020083545241504908,
7,495,,0.0005985870957374573
8,499,0.0007872468559071422,
8,549,0.0006467591738328338,
8,557,,0.0006655475590378046
9,599,0.0007780981832183897,
9,619,,0.0004968367284163833
10,649,0.000414031557738781,
10,681,,0.0004950355505570769
11,699,0.00047857494791969657,
11,743,,0.0006242353701964021
12,749,0.0003685876727104187,
12,799,0.0005076882080174983,
12,805,,0.0005070955958217382
13,849,0.0007803982007317245,
13,867,,0.00048057810636237264
14,899,0.0001928995334310457,
14,929,,0.0005531282513402402
15,949,0.0003382144495844841,
15,991,,0.0006172642461024225
16,999,0.0008134537492878735,
16,1049,0.0005215474520809948,
16,1053,,0.0005097204120829701
17,1099,0.0003528605739120394,
17,1115,,0.0006211540894582868
18,1149,0.000495525891892612,
18,1177,,0.0005838128854520619
