epoch,step,train_loss,val_loss
0,49,0.0004001706838607788,
0,62,,0.29230180382728577
1,99,0.000429762527346611,
1,125,,0.2797950804233551
2,149,0.00023815971508156508,
2,188,,0.16511747241020203
3,199,0.0029428787529468536,
3,249,0.016210919246077538,
3,251,,0.21145610511302948
4,299,0.00871677789837122,
4,314,,0.23657487332820892
5,349,6.904394831508398e-05,
5,377,,0.13806046545505524
6,399,0.0006809631013311446,
6,440,,0.03009953908622265
7,449,0.002653844188898802,
7,499,0.0001344837510259822,
7,503,,0.028295261785387993
8,549,0.0017788022523745894,
8,566,,0.026410287246108055
9,599,2.116904033755418e-05,
9,629,,0.03528542071580887
10,649,0.0001609425526112318,
10,692,,0.04102349653840065
11,699,0.0006205489044077694,
11,749,9.492140088696033e-05,
11,755,,0.037147440016269684
12,799,5.3048010158818215e-05,
12,818,,0.05139177665114403
13,849,1.2067242096236441e-05,
13,881,,0.05013138800859451
