epoch,step,train_loss,val_loss
0,49,0.04403332993388176,
0,62,,0.0028708993922919035
1,99,0.007441437337547541,
1,125,,0.0006318180239759386
2,149,0.0022639131639152765,
2,188,,0.0010745987528935075
3,199,0.0032780528999865055,
3,249,0.001617597765289247,
3,251,,0.0010900566121563315
4,299,0.0013865925138816237,
4,314,,0.0004939127829857171
5,349,0.0014353219885379076,
5,377,,0.00044801292824558914
6,399,0.0011700114700943232,
6,440,,0.0003488016373012215
7,449,0.0011925790458917618,
7,499,0.0008333317819051445,
7,503,,0.0004055855388287455
8,549,0.000958588789217174,
8,566,,0.0003942845796700567
9,599,0.001879746443592012,
9,629,,0.00032689672661945224
10,649,0.0007622680277563632,
10,692,,0.0004657594836317003
11,699,0.0007414056453853846,
11,749,0.0014194113900884986,
11,755,,0.001106199692003429
12,799,0.000774463580455631,
12,818,,0.0005626758793368936
13,849,0.001306423218920827,
13,881,,0.0014140186831355095
14,899,0.0013195157516747713,
14,944,,0.0002818561333697289
