epoch,step,train_loss,val_loss
0,49,0.00045577119453810155,
0,62,,0.2848367691040039
1,99,0.00032485785777680576,
1,125,,0.2498529553413391
2,149,0.00037226086715236306,
2,188,,0.1535797417163849
3,199,0.0023581699933856726,
3,249,0.01651166006922722,
3,251,,0.2053966075181961
4,299,0.009420206770300865,
4,314,,0.17171300947666168
5,349,0.00018153045675717294,
5,377,,0.048102520406246185
6,399,0.00011700305913109332,
6,440,,0.16910572350025177
7,449,0.0026934328489005566,
7,499,8.631698437966406e-05,
7,503,,0.01748587377369404
8,549,9.328175656264648e-05,
8,566,,0.016612540930509567
9,599,1.86389315786073e-05,
9,629,,0.03636690601706505
10,649,0.0004226722230669111,
10,692,,0.0106344660744071
11,699,2.3069378585205413e-05,
11,749,0.00012846024765167385,
11,755,,0.020108705386519432
12,799,3.0072484150878154e-05,
12,818,,0.01566440239548683
13,849,2.0241332094883546e-05,
13,881,,0.021930741146206856
14,899,3.398203261895105e-05,
14,944,,0.02086973935365677
