epoch,step,train_loss,val_loss
0,49,0.11137087643146515,
0,62,,0.03284698724746704
1,99,0.04909687489271164,
1,125,,0.030748529359698296
2,149,0.026840949431061745,
2,188,,0.040324702858924866
3,199,0.014966614544391632,
3,249,0.032224297523498535,
3,251,,0.05490357428789139
4,299,0.03256852179765701,
4,314,,0.03485003113746643
5,349,0.0028525686357170343,
5,377,,0.02460419200360775
6,399,0.008844202384352684,
6,440,,0.032379988580942154
7,449,0.009409425780177116,
7,499,0.028834974393248558,
7,503,,0.04376993700861931
8,549,0.016407687216997147,
8,566,,0.05234391242265701
9,599,0.001461762934923172,
9,629,,0.04954758659005165
10,649,0.00578258978202939,
10,692,,0.019411692395806313
11,699,0.05481606721878052,
11,749,0.07408062368631363,
11,755,,0.021845106035470963
12,799,0.03719894215464592,
12,818,,0.013045457191765308
13,849,0.0015784772112965584,
13,881,,0.009964353404939175
14,899,0.004743583500385284,
14,944,,0.008135194890201092
