epoch,step,train_loss,val_loss
0,11,,0.023140674456954002
1,23,,0.022805411368608475
2,35,,0.01491211075335741
3,47,,0.008262588642537594
4,49,0.07567883282899857,
4,59,,0.006989695131778717
5,71,,0.007698941044509411
6,83,,0.00580353569239378
7,95,,0.00671914778649807
8,99,0.02339181676506996,
8,107,,0.005814238451421261
9,119,,0.004925775341689587
10,131,,0.005008249077945948
11,143,,0.004939466714859009
12,149,0.00918757077306509,
12,155,,0.004911471623927355
13,167,,0.006290332414209843
14,179,,0.006134958937764168
15,191,,0.005204584915190935
16,199,0.008073068223893642,
16,203,,0.006085397209972143
17,215,,0.005202083382755518
18,227,,0.004830282647162676
19,239,,0.0048979297280311584
20,249,0.008797104470431805,
20,251,,0.005125200375914574
21,263,,0.005758112296462059
22,275,,0.005899691954255104
23,287,,0.0048474958166480064
24,299,0.010745381005108356,
24,299,,0.004795117769390345
25,311,,0.004773158114403486
26,323,,0.005295120179653168
27,335,,0.005623403936624527
28,347,,0.004913429729640484
29,349,0.007887238636612892,
29,359,,0.005110456608235836
30,371,,0.004830814432352781
31,383,,0.004770173225551844
32,395,,0.00484879594296217
33,399,0.009035472758114338,
33,407,,0.004810013342648745
34,419,,0.00523155415430665
35,431,,0.004843463189899921
36,443,,0.004873195663094521
37,449,0.008475330658257008,
37,455,,0.004833400249481201
38,467,,0.004945328459143639
39,479,,0.004890208598226309
