epoch,step,train_loss,val_loss
0,30,,0.07312726974487305
1,49,0.11126892268657684,
1,61,,0.014651809819042683
2,92,,0.034073736518621445
3,99,0.06294523179531097,
3,123,,0.0053272307850420475
4,149,0.024805229157209396,
4,154,,0.006565424147993326
5,185,,0.004523465409874916
6,199,0.016086962074041367,
6,216,,0.004485628567636013
7,247,,0.004883354529738426
8,249,0.011122023686766624,
8,278,,0.0036655340809375048
9,299,0.0022941059432923794,
9,309,,0.00880096573382616
10,340,,0.004500119481235743
11,349,0.011278393678367138,
11,371,,0.01138332299888134
12,399,0.004316017031669617,
12,402,,0.00368292722851038
13,433,,0.006311089266091585
