epoch,step,train_loss,val_loss
0,49,0.02764054201543331,
0,62,,0.004790349397808313
1,99,0.005736944265663624,
1,125,,0.0014401471707969904
2,149,0.006410752888768911,
2,188,,0.0004888444673269987
3,199,0.001884029945358634,
3,249,0.0023847981356084347,
3,251,,0.0005111109931021929
4,299,0.002459530020132661,
4,314,,0.0008294254075735807
5,349,0.002011982025578618,
5,377,,0.0005158158019185066
6,399,0.0011852923780679703,
6,440,,0.00035012594889849424
7,449,0.0019849208183586597,
7,499,0.001494591822847724,
7,503,,0.0008619185537099838
8,549,0.0018700314685702324,
8,566,,0.0006251608137972653
9,599,0.001284474623389542,
9,629,,0.0005734203150495887
10,649,0.001215537660755217,
10,692,,0.0008437506039626896
11,699,0.0015315718483179808,
11,749,0.0014676867285743356,
11,755,,0.00036589993396773934
