epoch,step,train_loss,val_loss
0,30,,0.03634188696742058
1,49,0.06188380718231201,
1,61,,0.015990721061825752
2,92,,0.008541558869183064
3,99,0.008683211170136929,
3,123,,0.008242969401180744
4,149,0.0035782591439783573,
4,154,,0.011035552248358727
5,185,,0.011237628757953644
6,199,0.010710330680012703,
6,216,,0.013457118533551693
7,247,,0.008791475556790829
8,249,0.07718738168478012,
8,278,,0.0055192080326378345
9,299,0.0017484152922406793,
9,309,,0.007854332216084003
10,340,,0.005482011940330267
11,349,0.001297448412515223,
11,371,,0.010959448292851448
12,399,0.012665863148868084,
12,402,,0.021248100325465202
13,433,,0.027706025168299675
14,449,0.0010278815170750022,
14,464,,0.016171863302588463
