epoch,step,train_loss,val_loss
0,49,0.0030108869541436434,
0,62,,0.05533557012677193
1,99,0.011675737798213959,
1,125,,0.059135887771844864
2,149,0.00048113250522874296,
2,188,,0.016491414979100227
3,199,0.011540260165929794,
3,249,0.00588965741917491,
3,251,,0.00999994296580553
4,299,0.07706752419471741,
4,314,,0.009080075658857822
5,349,0.00033277497277595103,
5,377,,0.007595847360789776
6,399,0.00019143641111440957,
6,440,,0.006895209662616253
7,449,8.661385800223798e-05,
7,499,0.014962884597480297,
7,503,,0.006523058284074068
8,549,0.003529401496052742,
8,566,,0.006288355682045221
9,599,5.9242447605356574e-05,
9,629,,0.006321352440863848
10,649,7.750900840619579e-05,
10,692,,0.006289883516728878
11,699,0.00011628288484644145,
11,749,0.01898493804037571,
11,755,,0.006066629663109779
12,799,0.004064904525876045,
12,818,,0.005741528235375881
13,849,0.00010438100434839725,
13,881,,0.0058714416809380054
14,899,0.00019201720715500414,
14,944,,0.005787466652691364
15,949,0.00022010548855178058,
15,999,0.011992251500487328,
15,1007,,0.005954112391918898
16,1049,0.014884337782859802,
16,1070,,0.005656111054122448
17,1099,0.00011614196409936994,
17,1133,,0.005729519296437502
18,1149,0.0002025422581937164,
18,1196,,0.005906443111598492
19,1199,0.0007039054180495441,
19,1249,0.006667378358542919,
19,1259,,0.00545943109318614
20,1299,0.0019383432809263468,
20,1322,,0.0053842621855437756
21,1349,9.906479681376368e-05,
21,1385,,0.005282274913042784
22,1399,0.00013972340093459934,
22,1448,,0.005150255281478167
23,1449,0.0009165050578303635,
23,1499,0.002962533850222826,
23,1511,,0.005329422652721405
24,1549,0.0014900710666552186,
24,1574,,0.005296224262565374
25,1599,0.00011959181574638933,
25,1637,,0.005137414671480656
26,1649,0.00021450489293783903,
26,1699,0.0008389349095523357,
26,1700,,0.005013794172555208
27,1749,0.007530231960117817,
27,1763,,0.004958911798894405
28,1799,0.00023395815514959395,
28,1826,,0.004948533605784178
29,1849,0.00013699228293262422,
29,1889,,0.004918037448078394
