epoch,step,train_loss,val_loss
0,49,0.027145197615027428,
0,62,,0.15995879471302032
1,99,0.0029178541153669357,
1,125,,0.11839701235294342
2,149,0.0025800890289247036,
2,188,,0.17090941965579987
3,199,0.008799429051578045,
3,249,0.019591083750128746,
3,251,,0.13998204469680786
4,299,0.0023215790279209614,
4,314,,0.10904223471879959
5,349,0.000696277420502156,
5,377,,0.05008448660373688
6,399,0.0008766915416345,
6,440,,0.04224533587694168
7,449,0.001662608003243804,
7,499,0.006354673765599728,
7,503,,0.09934978187084198
8,549,0.0006032256642356515,
8,566,,0.030202988535165787
9,599,0.0006529216188937426,
9,629,,0.0405968613922596
10,649,0.000533432699739933,
10,692,,0.0900607481598854
11,699,0.0026459023356437683,
11,749,0.0003267250140197575,
11,755,,0.025124767795205116
12,799,0.0002877748920582235,
12,818,,0.02315426804125309
13,849,0.00010086342081194744,
13,881,,0.04839096963405609
14,899,0.0003157088649459183,
14,944,,0.02183615416288376
15,949,0.006899005733430386,
15,999,0.0013961710501462221,
15,1007,,0.042838290333747864
16,1049,0.00014340231427922845,
16,1070,,0.03673676401376724
17,1099,0.0003765692235901952,
17,1133,,0.10407400876283646
18,1149,0.0009780962718650699,
18,1196,,0.026338955387473106
19,1199,0.005846046842634678,
19,1249,0.0010766353225335479,
19,1259,,0.04524819925427437
