epoch,step,train_loss,val_loss
0,49,0.0046270303428173065,
0,62,,0.051589734852313995
1,99,0.011302677914500237,
1,125,,0.04981868341565132
2,149,0.0005781444488093257,
2,188,,0.01374199241399765
3,199,0.01254584826529026,
3,249,0.0070730773732066154,
3,251,,0.009332157671451569
4,299,0.07431592792272568,
4,314,,0.008560610003769398
5,349,0.0002536786487326026,
5,377,,0.007470529060810804
6,399,0.00018724004621617496,
6,440,,0.007013071794062853
7,449,9.186640090774745e-05,
7,499,0.0139086889103055,
7,503,,0.00672888895496726
8,549,0.0029841093346476555,
8,566,,0.00665478128939867
9,599,6.879262218717486e-05,
9,629,,0.0061267223209142685
10,649,0.00023445903207175434,
10,692,,0.005895834416151047
11,699,0.00021859188564121723,
11,749,0.016307411715388298,
11,755,,0.006037733983248472
12,799,0.0035666567273437977,
12,818,,0.005749519448727369
13,849,8.566444739699364e-05,
13,881,,0.005998706910759211
14,899,0.00018116802675649524,
14,944,,0.005968873389065266
15,949,0.0004864177608396858,
15,999,0.010043739341199398,
15,1007,,0.005941849667578936
16,1049,0.013154387474060059,
16,1070,,0.006042447406798601
17,1099,9.423706796951592e-05,
17,1133,,0.003435444785282016
18,1149,6.613652658415958e-05,
18,1196,,0.002929303329437971
19,1199,0.0004416290612425655,
19,1249,0.0016439215978607535,
19,1259,,0.0027270049322396517
20,1299,0.000581455766223371,
20,1322,,0.0026253401301801205
21,1349,7.10470849298872e-05,
21,1385,,0.0024836764205247164
22,1399,8.776703907642514e-05,
22,1448,,0.002455710433423519
23,1449,7.976373308338225e-05,
23,1499,0.0028973915614187717,
23,1511,,0.0024563996121287346
24,1549,0.0005966737517155707,
24,1574,,0.002454288536682725
25,1599,0.00013456298620440066,
25,1637,,0.00247687054798007
26,1649,6.526384822791442e-05,
26,1699,0.0011793032754212618,
26,1700,,0.002564133843407035
27,1749,0.0034168337006121874,
27,1763,,0.0025093744043260813
28,1799,0.00011395986803108826,
28,1826,,0.0025987729895859957
29,1849,6.107769149821252e-05,
29,1889,,0.00213448004797101
