epoch,step,train_loss,val_loss
0,49,0.005478543695062399,
0,62,,0.040000542998313904
1,99,0.011866805143654346,
1,125,,0.04763815551996231
2,149,0.0003371593193151057,
2,188,,0.03095695935189724
3,199,0.008701877668499947,
3,249,0.0020758979953825474,
3,251,,0.012087402865290642
4,299,0.07354067265987396,
4,314,,0.008820869959890842
5,349,0.0006735849310643971,
5,377,,0.00794035755097866
6,399,8.22854635771364e-05,
6,440,,0.007360437884926796
7,449,9.770623000804335e-05,
7,499,0.0136988814920187,
7,503,,0.0071703121066093445
8,549,0.003639933420345187,
8,566,,0.0070340135134756565
9,599,8.073128992691636e-05,
9,629,,0.006620765198022127
10,649,0.00011034720955649391,
10,692,,0.006464267149567604
11,699,9.317690273746848e-05,
11,749,0.018402453511953354,
11,755,,0.006353132426738739
12,799,0.0044434526935219765,
12,818,,0.006096515338867903
13,849,0.0001376968139084056,
13,881,,0.005838763900101185
14,899,0.00010203263082075864,
14,944,,0.005713834427297115
