epoch,step,train_loss,val_loss
0,49,0.0020837895572185516,
0,62,,0.015581698156893253
1,99,0.0206967331469059,
1,125,,0.08950470387935638
2,149,0.009174833074212074,
2,188,,0.04563668742775917
3,199,0.016255874186754227,
3,249,0.015418821945786476,
3,251,,0.06931960582733154
4,299,0.007829757407307625,
4,314,,0.058707185089588165
5,349,0.0016976945335045457,
5,377,,0.03178016096353531
6,399,0.0008291376871056855,
6,440,,0.01986856758594513
7,449,0.0005648508667945862,
7,499,0.0003559917095117271,
7,503,,0.014536596834659576
8,549,0.00042714923620224,
8,566,,0.010582883842289448
9,599,0.0001114788610721007,
9,629,,0.0071626766584813595
10,649,0.00024477281840518117,
10,692,,0.006609471049159765
11,699,0.0002366205444559455,
11,749,0.0003307668084744364,
11,755,,0.005155581049621105
12,799,0.0005240272730588913,
12,818,,0.00712469220161438
13,849,2.9857104891561903e-05,
13,881,,0.005236090160906315
14,899,0.00024945702170953155,
14,944,,0.006428910885006189
15,949,0.00060329056577757,
15,999,0.0005391583545133471,
15,1007,,0.004850550089031458
16,1049,0.00030529973446391523,
16,1070,,0.0065395119599998
17,1099,6.429788481909782e-05,
17,1133,,0.004267898853868246
18,1149,0.00012915710976812989,
18,1196,,0.008591081947088242
19,1199,0.0022301466669887304,
19,1249,0.0005004361737519503,
19,1259,,0.003890073159709573
20,1299,0.0002419024967821315,
20,1322,,0.009097961708903313
21,1349,0.000163546486874111,
21,1385,,0.004057966638356447
22,1399,8.61546432133764e-05,
22,1448,,0.013976833783090115
23,1449,0.0057313330471515656,
23,1499,0.0010745166800916195,
23,1511,,0.0043543302454054356
24,1549,0.0002801484370138496,
24,1574,,0.008324508555233479
25,1599,0.0001255350944120437,
25,1637,,0.006534438580274582
26,1649,3.491860843496397e-05,
26,1699,0.00037848157808184624,
26,1700,,0.005603641737252474
27,1749,0.0007359366863965988,
27,1763,,0.004694863222539425
28,1799,0.0002222512848675251,
28,1826,,0.007669008336961269
29,1849,0.00010811437095981091,
29,1889,,0.007607093080878258
