epoch,step,train_loss,val_loss
0,30,,0.007242020685225725
1,49,0.05722231790423393,
1,61,,0.006461133249104023
2,92,,0.0031329046469181776
3,99,0.010427340865135193,
3,123,,0.0029708975926041603
4,149,0.004917850252240896,
4,154,,0.005931343883275986
5,185,,0.0022194674238562584
6,199,0.004867831710726023,
6,216,,0.0022774189710617065
7,247,,0.0025981743820011616
8,249,0.0058667706325650215,
8,278,,0.0026983062271028757
9,299,0.005881723947823048,
9,309,,0.003398255677893758
10,340,,0.0027065046597272158
11,349,0.005109473597258329,
11,371,,0.0025954367592930794
12,399,0.0033147912472486496,
12,402,,0.00224184594117105
13,433,,0.002271271776407957
14,449,0.00468464894220233,
14,464,,0.0023747310042381287
15,495,,0.002213886007666588
16,499,0.005343504250049591,
16,526,,0.002336677396669984
17,549,0.00452579976990819,
17,557,,0.0020952862687408924
18,588,,0.002398144453763962
19,599,0.0035856657195836306,
19,619,,0.002148698316887021
20,649,0.004262195900082588,
20,650,,0.0022107569966465235
21,681,,0.002919664839282632
22,699,0.0028310513589531183,
22,712,,0.0021226992830634117
23,743,,0.0023564426228404045
24,749,0.005294399801641703,
24,774,,0.00210167421028018
25,799,0.003974575083702803,
25,805,,0.0021457355469465256
26,836,,0.002223352901637554
27,849,0.0026213598903268576,
27,867,,0.0021447036415338516
