epoch,step,train_loss,val_loss
0,49,0.05757058784365654,
0,62,,0.047222089022397995
1,99,0.006712776608765125,
1,125,,0.06278548389673233
2,149,0.001342227216809988,
2,188,,0.0710781067609787
3,199,0.010703210718929768,
3,249,0.011240486055612564,
3,251,,0.029050495475530624
4,299,0.10676223039627075,
4,314,,0.027810245752334595
5,349,0.0024821008555591106,
5,377,,0.044961266219615936
6,399,0.0014915133360773325,
6,440,,0.03522500768303871
7,449,0.028420161455869675,
7,499,0.05779733136296272,
7,503,,0.03388926759362221
8,549,0.019457127898931503,
8,566,,0.033086854964494705
9,599,0.0013040404301136732,
9,629,,0.022783873602747917
10,649,0.01825093850493431,
10,692,,0.019319375976920128
11,699,0.0898204892873764,
11,749,0.006593278143554926,
11,755,,0.020655136555433273
12,799,0.006213024258613586,
12,818,,0.023458171635866165
13,849,0.001394015969708562,
13,881,,0.010852155275642872
14,899,0.0005094118532724679,
14,944,,0.007560401689261198
