epoch,step,train_loss,val_loss
0,49,0.078993059694767,
0,62,,0.03868195042014122
1,99,0.011783391237258911,
1,125,,0.05977599322795868
2,149,0.002728229621425271,
2,188,,0.06291992217302322
3,199,0.005803108215332031,
3,249,0.009157268330454826,
3,251,,0.030135612934827805
4,299,0.13572204113006592,
4,314,,0.023050880059599876
5,349,0.0033196639269590378,
5,377,,0.029011597856879234
6,399,0.0022551671136170626,
6,440,,0.03861967474222183
7,449,0.03164006397128105,
7,499,0.04372232407331467,
7,503,,0.04221036285161972
8,549,0.031047290191054344,
8,566,,0.033099472522735596
9,599,0.0016674079233780503,
9,629,,0.023842936381697655
10,649,0.010876071639358997,
10,692,,0.015018921345472336
11,699,0.049339063465595245,
11,749,0.04451381787657738,
11,755,,0.019977211952209473
12,799,0.031987644731998444,
12,818,,0.013703551143407822
13,849,0.0005537333781830966,
13,881,,0.012312845326960087
14,899,0.002274283906444907,
14,944,,0.013597785495221615
15,949,0.012997562997043133,
15,999,0.01840180717408657,
15,1007,,0.01571207121014595
16,1049,0.04479025676846504,
16,1070,,0.015277784317731857
17,1099,0.0014659336302429438,
17,1133,,0.013662249781191349
18,1149,0.0012457671109586954,
18,1196,,0.006264300551265478
19,1199,0.0025442466139793396,
19,1249,0.005828583613038063,
19,1259,,0.0044511533342301846
20,1299,0.003112074686214328,
20,1322,,0.00637141615152359
21,1349,0.0003388003970030695,
21,1385,,0.005246360786259174
22,1399,0.0004887948743999004,
22,1448,,0.004518726374953985
23,1449,0.0030766830313950777,
23,1499,0.006383663509041071,
23,1511,,0.004089726600795984
24,1549,0.0028267079032957554,
24,1574,,0.004042762331664562
25,1599,0.0002393599133938551,
25,1637,,0.003838509554043412
26,1649,0.0007044150261208415,
26,1699,0.002105897292494774,
26,1700,,0.00411880062893033
27,1749,0.01058984361588955,
27,1763,,0.003802590537816286
28,1799,0.00030965235782787204,
28,1826,,0.0037623606622219086
29,1849,0.00041256326949223876,
29,1889,,0.004174552392214537
