epoch,step,train_loss,val_loss
0,49,0.0033853654749691486,
0,62,,0.047907646745443344
1,99,0.01083296537399292,
1,125,,0.04570586606860161
2,149,0.0006503031472675502,
2,188,,0.025414133444428444
3,199,0.011577220633625984,
3,249,0.0023449547588825226,
3,251,,0.01154410932213068
4,299,0.07828445732593536,
4,314,,0.008533821441233158
5,349,0.0005347011610865593,
5,377,,0.007264566142112017
6,399,4.686651664087549e-05,
6,440,,0.006901899818331003
7,449,7.583855767734349e-05,
7,499,0.012332700192928314,
7,503,,0.006582227069884539
8,549,0.00353400525636971,
8,566,,0.006300991401076317
9,599,6.297232175711542e-05,
9,629,,0.0066500473767519
10,649,9.934637637343258e-05,
10,692,,0.006106632295995951
11,699,0.00013460125774145126,
11,749,0.01932358182966709,
11,755,,0.005981635767966509
12,799,0.004525386728346348,
12,818,,0.005939661059528589
13,849,0.00012403294385876507,
13,881,,0.00573462201282382
14,899,0.00015293063188437372,
14,944,,0.005620792042464018
