epoch,step,train_loss,val_loss
0,11,,0.033674661070108414
1,23,,0.014933275058865547
2,35,,0.008799640461802483
3,47,,0.01086148340255022
4,49,0.06595150381326675,
4,59,,0.0049963826313614845
5,71,,0.00616244412958622
6,83,,0.0031458658631891012
7,95,,0.0031877101864665747
8,99,0.012736530974507332,
8,107,,0.0029675085097551346
9,119,,0.002924155443906784
10,131,,0.004852227866649628
11,143,,0.003484808374196291
12,149,0.007134762592613697,
12,155,,0.0028190510347485542
13,167,,0.0025100719649344683
14,179,,0.002681928453966975
15,191,,0.0030109223444014788
16,199,0.008369257673621178,
16,203,,0.002307235263288021
17,215,,0.002417493611574173
18,227,,0.00215063220821321
19,239,,0.0020509723108261824
20,249,0.00542039331048727,
20,251,,0.0023637337144464254
21,263,,0.002063322812318802
22,275,,0.0023352550342679024
23,287,,0.002462679287418723
24,299,0.0058881607837975025,
24,299,,0.0022548490669578314
25,311,,0.0019864088390022516
26,323,,0.002495442982763052
27,335,,0.0030479510314762592
28,347,,0.003807938192039728
29,349,0.004742112010717392,
29,359,,0.002123900456354022
30,371,,0.0022398147266358137
31,383,,0.0020944797433912754
32,395,,0.002489784499630332
33,399,0.006018349900841713,
33,407,,0.002367112785577774
34,419,,0.00208836211822927
35,431,,0.0020522053819149733
