epoch,step,train_loss,val_loss
0,30,,0.14772649109363556
1,49,0.002212927211076021,
1,61,,0.31524214148521423
2,92,,0.013771033845841885
3,99,0.004490443505346775,
3,123,,0.01472393423318863
4,149,0.0029978477396070957,
4,154,,0.009619779884815216
5,185,,0.009661524556577206
6,199,9.611502900952473e-05,
6,216,,0.026059012860059738
7,247,,0.009397252462804317
8,249,0.008198265917599201,
8,278,,0.00857348833233118
9,299,0.003139020409435034,
9,309,,0.00682228896766901
10,340,,0.00627010827884078
11,349,0.0020246487110853195,
11,371,,0.019467443227767944
12,399,0.054176509380340576,
12,402,,0.05721111223101616
13,433,,0.031047435477375984
14,449,0.0008298484608530998,
14,464,,0.05851733684539795
