epoch,step,train_loss,val_loss
0,49,0.055952172726392746,
0,62,,0.010413192212581635
1,99,0.00558845791965723,
1,125,,0.040898196399211884
2,149,0.004976675380021334,
2,188,,0.018936127424240112
3,199,0.009871388785541058,
3,249,0.04486104100942612,
3,251,,0.035423003137111664
4,299,0.007003715727478266,
4,314,,0.007538947276771069
5,349,0.003334214212372899,
5,377,,0.002917979611083865
6,399,0.001123153604567051,
6,440,,0.011280683800578117
7,449,0.027416834607720375,
7,499,0.00786550808697939,
7,503,,0.009443392045795918
8,549,0.0041693588718771935,
8,566,,0.028446989133954048
9,599,0.004281751345843077,
9,629,,0.008534335531294346
10,649,0.005638480186462402,
10,692,,0.0019336440600454807
11,699,0.0004912695731036365,
11,749,0.002164986915886402,
11,755,,0.0027113365940749645
12,799,0.001768942573107779,
12,818,,0.009157183580100536
13,849,0.0006580693880096078,
13,881,,0.010874089784920216
14,899,0.0004713057423941791,
14,944,,0.02117065340280533
15,949,0.031111547723412514,
15,999,0.003691603895276785,
15,1007,,0.01244842167943716
