epoch,step,train_loss,val_loss
0,49,0.0034090057015419006,
0,62,,0.04388296976685524
1,99,0.010251061990857124,
1,125,,0.04691005498170853
2,149,0.0008869237499311566,
2,188,,0.0185382179915905
3,199,0.009315713308751583,
3,249,0.003417195752263069,
3,251,,0.00992213562130928
4,299,0.06805865466594696,
4,314,,0.008039790205657482
5,349,0.0005018052761442959,
5,377,,0.0070863086730241776
6,399,8.569183410145342e-05,
6,440,,0.006535499356687069
7,449,0.00011208283103769645,
7,499,0.013026701286435127,
7,503,,0.006365746259689331
8,549,0.003084004856646061,
8,566,,0.006329694297164679
9,599,7.200230902526528e-05,
9,629,,0.006282251328229904
10,649,7.861420453991741e-05,
10,692,,0.006004583090543747
11,699,0.00011847472342196852,
11,749,0.017778953537344933,
11,755,,0.0057549504563212395
12,799,0.0035045284312218428,
12,818,,0.0057784514501690865
13,849,9.178117761621252e-05,
13,881,,0.005661447532474995
14,899,0.0001500642392784357,
14,944,,0.0058000958524644375
