epoch,step,train_loss,val_loss
0,11,,0.035364169627428055
1,23,,0.015504385344684124
2,35,,0.008023638278245926
3,47,,0.008418919518589973
4,49,0.05845613032579422,
4,59,,0.007311464753001928
5,71,,0.005510419141501188
6,83,,0.007744994480162859
7,95,,0.006616841070353985
8,99,0.023646991699934006,
8,107,,0.004916423931717873
9,119,,0.00396717619150877
10,131,,0.0038580589462071657
11,143,,0.0043851276859641075
12,149,0.009490902535617352,
12,155,,0.004312776494771242
13,167,,0.004415934439748526
14,179,,0.003984702751040459
15,191,,0.003640244249254465
16,199,0.007292035035789013,
16,203,,0.0037484783679246902
17,215,,0.0034897220320999622
18,227,,0.0036173902917653322
19,239,,0.003323680954053998
20,249,0.005787169095128775,
20,251,,0.0037446802016347647
21,263,,0.003406737931072712
22,275,,0.0034514544531702995
23,287,,0.003713814541697502
24,299,0.00425004493445158,
24,299,,0.003369963262230158
