epoch,step,train_loss,val_loss
0,49,0.04362917318940163,
0,62,,0.023211592808365822
1,99,0.004521670751273632,
1,125,,0.08420322090387344
2,149,0.006663229316473007,
2,188,,0.0989963710308075
3,199,0.0074020326137542725,
3,249,0.004685994703322649,
3,251,,0.07726132869720459
4,299,0.009420529007911682,
4,314,,0.0494069829583168
5,349,0.002251897705718875,
5,377,,0.05131907761096954
6,399,0.003481318010017276,
6,440,,0.04264978691935539
7,449,0.05164714902639389,
7,499,0.015959646552801132,
7,503,,0.04240034520626068
8,549,0.0339139886200428,
8,566,,0.04108534753322601
9,599,0.003066332545131445,
9,629,,0.03984793275594711
10,649,0.004767085891216993,
10,692,,0.029479222372174263
