epoch,step,train_loss,val_loss
0,49,0.037657372653484344,
0,61,,0.001786722568795085
1,99,0.011835090816020966,
1,123,,0.0018568069208413363
2,149,0.003929715137928724,
2,185,,0.0005950209451839328
3,199,0.003080411348491907,
3,247,,0.0008621950983069837
4,249,0.002713251393288374,
4,299,0.0017039112281054258,
4,309,,0.0004299803404137492
5,349,0.002880529034882784,
5,371,,0.0007747432100586593
6,399,0.0017447245772928,
6,433,,0.0010803791228681803
7,449,0.0023174190428107977,
7,495,,0.00036673410795629025
8,499,0.0028081731870770454,
8,549,0.0018313995096832514,
8,557,,0.001267367391847074
9,599,0.0017785143572837114,
9,619,,0.00047170338802970946
10,649,0.0011756335152313113,
10,681,,0.0004691136709880084
11,699,0.0025909526739269495,
11,743,,0.0009267532150261104
12,749,0.001361413742415607,
12,799,0.0015024957247078419,
12,805,,0.0003768890455830842
