epoch,step,train_loss,val_loss
0,49,0.0028818382415920496,
0,62,,0.011783708818256855
1,99,0.024364449083805084,
1,125,,0.0620870515704155
2,149,0.006869316101074219,
2,188,,0.04388711228966713
3,199,0.01757388934493065,
3,249,0.012778839096426964,
3,251,,0.0638652890920639
4,299,0.005202706903219223,
4,314,,0.054204851388931274
5,349,0.0019317427650094032,
5,377,,0.026847809553146362
6,399,0.001288573257625103,
6,440,,0.016237307339906693
7,449,0.0009128680685535073,
7,499,0.00043609674321487546,
7,503,,0.013573039323091507
8,549,0.0006492877146229148,
8,566,,0.008776623755693436
9,599,0.00012617302127182484,
9,629,,0.0068039605394005775
10,649,0.00010341076267650351,
10,692,,0.005852972157299519
11,699,7.16736976755783e-05,
11,749,0.0004274827369954437,
11,755,,0.005012006498873234
12,799,0.0005543659208342433,
12,818,,0.004197611473500729
13,849,4.700694262282923e-05,
13,881,,0.0048279226757586
14,899,0.00010510980791877955,
14,944,,0.004169135820120573
15,949,5.3150044550420716e-05,
15,999,0.0007750241202302277,
15,1007,,0.008072376251220703
16,1049,0.0006963667692616582,
16,1070,,0.004403023514896631
17,1099,0.0002499497204553336,
17,1133,,0.008493054658174515
18,1149,4.4039596104994416e-05,
18,1196,,0.004270338453352451
19,1199,0.0007880061166360974,
19,1249,0.0010234900983050466,
19,1259,,0.008590226992964745
20,1299,0.0004358127771411091,
20,1322,,0.007353977765887976
21,1349,6.612857396248728e-05,
21,1385,,0.005258753430098295
22,1399,3.7028821679996327e-05,
22,1448,,0.00507801678031683
23,1449,0.00010355247650295496,
23,1499,0.0008707993547432125,
23,1511,,0.007740974426269531
24,1549,0.00020795031741727144,
24,1574,,0.007440496701747179
