epoch,step,train_loss,val_loss
0,49,0.07782117277383804,
0,62,,0.04605017602443695
1,99,0.014329133555293083,
1,125,,0.055513329803943634
2,149,0.01031571440398693,
2,188,,0.07983870804309845
3,199,0.009805656969547272,
3,249,0.015473395586013794,
3,251,,0.04747543856501579
4,299,0.10362587869167328,
4,314,,0.04046647250652313
5,349,0.004302153829485178,
5,377,,0.06838274002075195
6,399,0.005654877983033657,
6,440,,0.04814043641090393
7,449,0.010011573322117329,
7,499,0.07170175760984421,
7,503,,0.048019349575042725
8,549,0.1061939001083374,
8,566,,0.0316825695335865
9,599,0.0038943924009799957,
9,629,,0.06637254357337952
10,649,0.005418099462985992,
10,692,,0.02777882106602192
11,699,0.03842957317829132,
11,749,0.21730947494506836,
11,755,,0.056231509894132614
12,799,0.08161643892526627,
12,818,,0.03213873133063316
13,849,0.0021055894903838634,
13,881,,0.050321027636528015
14,899,0.008148184046149254,
14,944,,0.026909928768873215
