epoch,step,train_loss,val_loss
0,11,,0.026171453297138214
1,23,,0.01588868536055088
2,35,,0.005903408396989107
3,47,,0.007133521139621735
4,49,0.03532255068421364,
4,59,,0.004416049923747778
5,71,,0.008093505166471004
6,83,,0.004500432405620813
7,95,,0.00416149664670229
8,99,0.01943131908774376,
8,107,,0.004015965852886438
9,119,,0.0031580848153680563
10,131,,0.004117591772228479
11,143,,0.003068728605285287
12,149,0.009152201935648918,
12,155,,0.0026901522651314735
13,167,,0.004233485087752342
14,179,,0.0025806149933487177
15,191,,0.0034682531841099262
16,199,0.006958345416933298,
16,203,,0.0037449307274073362
17,215,,0.003049558727070689
18,227,,0.003614733461290598
19,239,,0.003999911714345217
