epoch,step,train_loss,val_loss
0,49,0.0014042450347915292,
0,62,,0.0009879273129627109
1,99,0.0007117182249203324,
1,125,,0.000786437711212784
2,149,0.0012293600011616945,
2,188,,0.0009299380471929908
3,199,0.0005388538120314479,
3,249,0.0008673731936141849,
3,251,,0.0007237897370941937
4,299,0.00032657120027579367,
4,314,,0.0006225453107617795
5,349,0.0008037464576773345,
5,377,,0.000850110431201756
6,399,0.0009450633078813553,
6,440,,0.0005785258254036307
7,449,0.0004436947056092322,
7,499,0.0006592308054678142,
7,503,,0.0005683411145582795
8,549,0.0004997903015464544,
8,566,,0.001548228319734335
9,599,0.0008439538069069386,
9,629,,0.0005588523345068097
10,649,0.0010902779176831245,
10,692,,0.0005731693236157298
11,699,0.0008684797212481499,
11,749,0.0004779253213200718,
11,755,,0.0005826696287840605
12,799,0.0007545527769252658,
12,818,,0.0012049323413521051
13,849,0.000985539285466075,
13,881,,0.0005551469512283802
14,899,0.0007984869880601764,
14,944,,0.0005996728432364762
