epoch,step,train_loss,val_loss
0,49,0.002066119574010372,
0,61,,0.0023125270381569862
1,99,0.0012712309835478663,
1,123,,0.0014943876303732395
2,149,0.0007501919171772897,
2,185,,0.001998298801481724
3,199,0.0011644159676507115,
3,247,,0.0013087500119581819
4,249,0.0014555586967617273,
4,299,0.0012982499320060015,
4,309,,0.0011799944331869483
5,349,0.0011575550306588411,
5,371,,0.0011367273982614279
6,399,0.0006238283240236342,
6,433,,0.001090046251192689
7,449,0.001285246922634542,
7,495,,0.0010428945533931255
8,499,0.0005896968650631607,
8,549,0.000850589363835752,
8,557,,0.0010504118399694562
9,599,0.0013263496803119779,
9,619,,0.00098609016276896
10,649,0.0006764026475138962,
10,681,,0.0009357439121231437
11,699,0.0011646815109997988,
11,743,,0.0009845781605690718
12,749,0.0011662045726552606,
12,799,0.0009627087856642902,
12,805,,0.0011324734659865499
13,849,0.0008945557055994868,
13,867,,0.0009398034890182316
14,899,0.0010853763669729233,
14,929,,0.0009837253019213676
15,949,0.0007536967168562114,
15,991,,0.001015014830045402
