epoch,step,train_loss,val_loss
0,49,0.0027167382650077343,
0,62,,0.0008210389059968293
1,99,0.0009514265693724155,
1,125,,0.0006623115623369813
2,149,0.000796634063590318,
2,188,,0.0005554491654038429
3,199,0.0005181667511351407,
3,249,0.0009786132723093033,
3,251,,0.0005022879922762513
4,299,0.0008202944882214069,
4,314,,0.0005245838547125459
5,349,0.00037682909169234335,
5,377,,0.00045939767733216286
6,399,0.0006463914178311825,
6,440,,0.0007353065884672105
7,449,0.0005873912014067173,
7,499,0.0003957100270781666,
7,503,,0.0004396930162329227
8,549,0.0005635584238916636,
8,566,,0.0004749312356580049
9,599,0.0009293043985962868,
9,629,,0.000532463367562741
10,649,0.0006952425464987755,
10,692,,0.0004274412349332124
11,699,0.0007008370594121516,
11,749,0.0007961976225487888,
11,755,,0.0005534914671443403
12,799,0.0005160871660336852,
12,818,,0.00041624068398959935
13,849,0.0010332816746085882,
13,881,,0.00040547296521253884
14,899,0.0005000618984922767,
14,944,,0.0010102980304509401
