epoch,step,train_loss,val_loss
0,49,0.002418800722807646,
0,62,,0.013065393082797527
1,99,0.046885907649993896,
1,125,,0.13511905074119568
2,149,0.002193546388298273,
2,188,,0.02466699294745922
3,199,0.018926899880170822,
3,249,0.020247051492333412,
3,251,,0.07161876559257507
4,299,0.007272335700690746,
4,314,,0.03493332117795944
5,349,0.0008458496304228902,
5,377,,0.01999543607234955
6,399,6.721512181684375e-05,
6,440,,0.014763870276510715
7,449,0.00019374341354705393,
7,499,0.00044748419895768166,
7,503,,0.010264943353831768
8,549,0.0004700847784988582,
8,566,,0.006542480085045099
9,599,5.9367437643231824e-05,
9,629,,0.006277766078710556
10,649,0.000319544633384794,
10,692,,0.006076981779187918
11,699,0.0003583913203328848,
11,749,0.0005394715117290616,
11,755,,0.00559492502361536
12,799,0.0005805868422612548,
12,818,,0.005983501207083464
13,849,5.1348935812711716e-05,
13,881,,0.0046428232453763485
14,899,0.00016983298701234162,
14,944,,0.004951849114149809
15,949,0.0005450575263239443,
15,999,0.0004758782160934061,
15,1007,,0.003374200314283371
16,1049,0.0003876293485518545,
16,1070,,0.005437315441668034
17,1099,0.00011951501801377162,
17,1133,,0.002992151537910104
18,1149,5.9895566664636135e-05,
18,1196,,0.007808512542396784
19,1199,0.003531748428940773,
19,1249,0.0006715748459100723,
19,1259,,0.0034754902590066195
20,1299,0.0016859211027622223,
20,1322,,0.015964992344379425
21,1349,0.00019624308333732188,
21,1385,,0.0037850975058972836
22,1399,0.0001565216516610235,
22,1448,,0.00721697835251689
23,1449,0.001852313056588173,
23,1499,0.0010326988995075226,
23,1511,,0.006364375818520784
24,1549,0.0006879523280076683,
24,1574,,0.005108967423439026
25,1599,0.00011102461576228961,
25,1637,,0.004555500578135252
26,1649,7.675390224903822e-05,
26,1699,0.0004285755567252636,
26,1700,,0.0067781624384224415
27,1749,0.0007941769436001778,
27,1763,,0.006756577640771866
