epoch,step,train_loss,val_loss
0,49,0.04971551150083542,
0,62,,0.14625786244869232
1,99,0.0072489334270358086,
1,125,,0.1624281108379364
2,149,0.004337596707046032,
2,188,,0.22923554480075836
3,199,0.0032522487454116344,
3,249,0.02382653020322323,
3,251,,0.21551856398582458
4,299,0.0030484902672469616,
4,314,,0.1909303069114685
5,349,0.0003197843616362661,
5,377,,0.1697918027639389
6,399,0.000302705419017002,
6,440,,0.08861535787582397
7,449,0.0008150294306688011,
7,499,0.0015691729495301843,
7,503,,0.01591544598340988
8,549,0.0003313102060928941,
8,566,,0.1416705846786499
9,599,0.00039865379221737385,
9,629,,0.03850894421339035
10,649,0.00035118855885230005,
10,692,,0.041187845170497894
11,699,0.00042770273284986615,
11,749,0.0004125017730984837,
11,755,,0.1692924052476883
12,799,0.00034828163916245103,
12,818,,0.08283846080303192
13,849,0.00019771319057326764,
13,881,,0.04544470086693764
14,899,0.000377849763026461,
14,944,,0.053265247493982315
15,949,0.0006685093394480646,
15,999,0.00045422074617818,
15,1007,,0.053799357265233994
16,1049,0.00016997763304971159,
16,1070,,0.07389873266220093
17,1099,8.874597551766783e-05,
17,1133,,0.05063902959227562
