epoch,step,train_loss,val_loss
0,49,0.0394754484295845,
0,62,,0.004385855048894882
1,99,0.007171285804361105,
1,125,,0.0012035612016916275
2,149,0.005749494768679142,
2,188,,0.0009477217099629343
3,199,0.004646278917789459,
3,249,0.0028605239931493998,
3,251,,0.0010261711431667209
4,299,0.0033721327781677246,
4,314,,0.001074216328561306
5,349,0.004046762827783823,
5,377,,0.0005091534112580121
6,399,0.0027410078328102827,
6,440,,0.0011499570682644844
7,449,0.0017644476611167192,
7,499,0.0030830225441604853,
7,503,,0.0007242924766615033
8,549,0.004108388442546129,
8,566,,0.0005224085180088878
9,599,0.003003104357048869,
9,629,,0.0005760079366154969
10,649,0.004113941453397274,
10,692,,0.000638158293440938
