epoch,step,train_loss,val_loss
0,49,0.0007122352253645658,
0,62,,0.021873032674193382
1,99,0.0061593749560415745,
1,125,,0.06459422409534454
2,149,0.003325059311464429,
2,188,,0.05329198017716408
3,199,0.010755791328847408,
3,249,0.0009913397952914238,
3,251,,0.02818360924720764
4,299,0.041927747428417206,
4,314,,0.02617987059056759
5,349,0.0009647117694839835,
5,377,,0.006584219168871641
6,399,0.00012989103561267257,
6,440,,0.010472078807651997
7,449,0.0001530373701825738,
7,499,0.0008514173096045852,
7,503,,0.007623643614351749
8,549,0.0023498577065765858,
8,566,,0.007872051559388638
9,599,3.336334339110181e-05,
9,629,,0.007628985680639744
10,649,8.42184090288356e-05,
10,692,,0.005455481354147196
11,699,0.00013541299267672002,
11,749,0.0006860492285341024,
11,755,,0.005180576350539923
12,799,0.0004422603524290025,
12,818,,0.0052086724899709225
13,849,7.217589154606685e-05,
13,881,,0.005284202750772238
14,899,7.431818812619895e-05,
14,944,,0.0048132287338376045
15,949,7.140214438550174e-05,
15,999,0.000853054691106081,
15,1007,,0.0049938298761844635
16,1049,0.0006466076010838151,
16,1070,,0.005190697964280844
17,1099,9.965817298507318e-05,
17,1133,,0.004962632432579994
18,1149,5.9054185840068385e-05,
18,1196,,0.0048896814696490765
19,1199,4.383688428788446e-05,
19,1249,0.0008886346477083862,
19,1259,,0.003915577661246061
20,1299,0.00028634670889005065,
20,1322,,0.003951659891754389
21,1349,4.3955737055512145e-05,
21,1385,,0.004546955227851868
22,1399,6.354355718940496e-05,
22,1448,,0.0041768052615225315
23,1449,7.461506174877286e-05,
23,1499,0.0009643202647566795,
23,1511,,0.0042137266136705875
24,1549,6.298955122474581e-05,
24,1574,,0.0040252734906971455
