epoch,step,train_loss,val_loss
0,49,0.040003594011068344,
0,62,,0.011268752627074718
1,99,0.00564929936081171,
1,125,,0.04295986890792847
2,149,0.0029013052117079496,
2,188,,0.004616998601704836
3,199,0.012336586602032185,
3,249,0.00765151297673583,
3,251,,0.004920722916722298
4,299,0.003767909947782755,
4,314,,0.004084740299731493
5,349,0.0027037900872528553,
5,377,,0.002503605792298913
6,399,0.0034925423096865416,
6,440,,0.026105627417564392
7,449,0.012172369286417961,
7,499,0.009096888825297356,
7,503,,0.003142900299280882
8,549,0.0038664229214191437,
8,566,,0.006241587456315756
9,599,0.0007227547466754913,
9,629,,0.010266298428177834
10,649,0.00930127501487732,
10,692,,0.0013088301056995988
11,699,0.00047996314242482185,
11,749,0.0025031832046806812,
11,755,,0.001308538019657135
12,799,0.0020056390203535557,
12,818,,0.001489019487053156
13,849,0.00012254095054231584,
13,881,,0.0011092142667621374
14,899,0.00014937578816898167,
14,944,,0.0011893626069650054
15,949,0.000467483710963279,
15,999,0.0028279349207878113,
15,1007,,0.0011787207331508398
16,1049,0.00213446794077754,
16,1070,,0.0016401340253651142
17,1099,0.0001594254863448441,
17,1133,,0.001119414926506579
18,1149,0.0004188374150544405,
18,1196,,0.0023067884612828493
