epoch,step,train_loss,val_loss
0,49,0.0918678492307663,
0,62,,0.05334686487913132
1,99,0.012922422960400581,
1,125,,0.04084603860974312
2,149,0.003468615235760808,
2,188,,0.058803167194128036
3,199,0.009418045170605183,
3,249,0.03387916088104248,
3,251,,0.0602603517472744
4,299,0.044485997408628464,
4,314,,0.021605154499411583
5,349,0.003526612650603056,
5,377,,0.029155971482396126
6,399,0.0027641993947327137,
6,440,,0.02136843279004097
7,449,0.01345441211014986,
7,499,0.019820351153612137,
7,503,,0.05531150847673416
8,549,0.008456583134829998,
8,566,,0.0730825886130333
9,599,0.0006327286246232688,
9,629,,0.03281732648611069
10,649,0.003873150795698166,
10,692,,0.028916342183947563
11,699,0.11081801354885101,
11,749,0.022462595254182816,
11,755,,0.020754806697368622
12,799,0.06702934205532074,
12,818,,0.012023458257317543
13,849,0.000855818681884557,
13,881,,0.01203246507793665
14,899,0.005086827091872692,
14,944,,0.008980716578662395
15,949,0.02437550760805607,
15,999,0.013291086070239544,
15,1007,,0.009572598151862621
16,1049,0.07916297763586044,
16,1070,,0.008434390649199486
17,1099,0.0017754960572347045,
17,1133,,0.011146881617605686
18,1149,0.0035993079654872417,
18,1196,,0.009605549275875092
19,1199,0.012032488361001015,
19,1249,0.007233285345137119,
19,1259,,0.009673084132373333
20,1299,0.007320275064557791,
20,1322,,0.009557255543768406
21,1349,0.0005214999546296895,
21,1385,,0.005157330073416233
22,1399,0.0005476941587403417,
22,1448,,0.0033260637428611517
23,1449,0.0005905301659367979,
23,1499,0.0035453434102237225,
23,1511,,0.0072289928793907166
24,1549,0.0015434076776728034,
24,1574,,0.004521229304373264
25,1599,0.00017151105566881597,
25,1637,,0.00393366813659668
26,1649,0.0007269904599525034,
26,1699,0.003015919355675578,
26,1700,,0.004293015226721764
27,1749,0.011755552142858505,
27,1763,,0.002430614782497287
28,1799,0.00030767195858061314,
28,1826,,0.001837568124756217
29,1849,0.0003323121345601976,
29,1889,,0.001766833709552884
