epoch,step,train_loss,val_loss
0,49,0.07450146973133087,
0,62,,0.03296357020735741
1,99,0.01749837026000023,
1,125,,0.041542768478393555
2,149,0.012485251761972904,
2,188,,0.04042121395468712
3,199,0.018634600564837456,
3,249,0.038888245820999146,
3,251,,0.05385158583521843
4,299,0.03384016454219818,
4,314,,0.04921494796872139
5,349,0.0014535400550812483,
5,377,,0.022930646315217018
6,399,0.014157664962112904,
6,440,,0.02794405072927475
7,449,0.034785665571689606,
7,499,0.041992731392383575,
7,503,,0.02283329889178276
8,549,0.03774908930063248,
8,566,,0.022634558379650116
9,599,0.0020009796135127544,
9,629,,0.018935242667794228
10,649,0.005822555627673864,
10,692,,0.017090220004320145
11,699,0.010083477012813091,
11,749,0.022665809839963913,
11,755,,0.02463342435657978
12,799,0.009548402391374111,
12,818,,0.020827006548643112
13,849,0.0011374149471521378,
13,881,,0.01385471411049366
14,899,0.0017005879199132323,
14,944,,0.011434883810579777
15,949,0.015092479065060616,
15,999,0.017712732776999474,
15,1007,,0.008699627593159676
16,1049,0.05457264184951782,
16,1070,,0.007827560417354107
17,1099,0.002193850465118885,
17,1133,,0.00674577709287405
18,1149,0.005650020204484463,
18,1196,,0.006094341166317463
19,1199,0.014471364207565784,
19,1249,0.010474038310348988,
19,1259,,0.00627500656992197
20,1299,0.009640676900744438,
20,1322,,0.0059018987230956554
21,1349,0.001034862594678998,
21,1385,,0.005532740615308285
22,1399,0.0038607593160122633,
22,1448,,0.006363926455378532
23,1449,0.010375989601016045,
23,1499,0.008752448484301567,
23,1511,,0.005936408881098032
24,1549,0.005093144718557596,
24,1574,,0.005005871877074242
25,1599,0.0005338547634892166,
25,1637,,0.0054018814116716385
26,1649,0.004094038158655167,
26,1699,0.005601892247796059,
26,1700,,0.004957663360983133
27,1749,0.016642292961478233,
27,1763,,0.0061479602009058
28,1799,0.00045335423783399165,
28,1826,,0.005362166557461023
29,1849,0.0008594921673648059,
29,1889,,0.006660608574748039
