epoch,step,train_loss,val_loss
0,49,0.00015521273599006236,
0,62,,0.28557121753692627
1,99,0.00032741602626629174,
1,125,,0.18883652985095978
2,149,6.945628410903737e-05,
2,188,,0.252961128950119
3,199,0.002910890383645892,
3,249,0.02271590381860733,
3,251,,0.3058949112892151
4,299,0.010187973268330097,
4,314,,0.29382941126823425
5,349,0.00019499423797242343,
5,377,,0.21819892525672913
6,399,0.0010255558881908655,
6,440,,0.017683006823062897
7,449,0.0020016091875731945,
7,499,0.0013427496887743473,
7,503,,0.07436291128396988
8,549,0.0005396280903369188,
8,566,,0.029095301404595375
9,599,1.569040432514157e-05,
9,629,,0.022294212132692337
10,649,1.998766492761206e-05,
10,692,,0.0201007928699255
11,699,0.00018389918841421604,
11,749,6.97877403581515e-05,
11,755,,0.029375804588198662
