epoch,step,train_loss,val_loss
0,49,0.04923645779490471,
0,61,,0.002984022255986929
1,99,0.015246291644871235,
1,123,,0.0018909424543380737
2,149,0.003709983779117465,
2,185,,0.001690816367045045
3,199,0.0035931046586483717,
3,247,,0.001398830791004002
4,249,0.0033932863734662533,
4,299,0.0019434705609455705,
4,309,,0.0011577962432056665
5,349,0.002480272902175784,
5,371,,0.003211220959201455
6,399,0.003671853570267558,
6,433,,0.0010928394040092826
7,449,0.0025039284955710173,
7,495,,0.0009265532135032117
8,499,0.0022324020974338055,
8,549,0.0019446505466476083,
8,557,,0.0008694585412740707
9,599,0.0015866607427597046,
9,619,,0.0015665428945794702
10,649,0.001858447096310556,
10,681,,0.0010734725510701537
11,699,0.0017701454926282167,
11,743,,0.0009620240889489651
12,749,0.0035750078968703747,
12,799,0.0020137822721153498,
12,805,,0.0017192690866068006
13,849,0.002033351454883814,
13,867,,0.0007960975053720176
14,899,0.0020649004727602005,
14,929,,0.0007043941295705736
15,949,0.0025664898566901684,
15,991,,0.000734557630494237
16,999,0.001319033675827086,
16,1049,0.0024337780196219683,
16,1053,,0.0008439761004410684
17,1099,0.0009641469223424792,
17,1115,,0.0007258186233229935
18,1149,0.001603670185431838,
18,1177,,0.0007674768567085266
19,1199,0.0010187632869929075,
19,1239,,0.0006931765237823129
20,1249,0.0009757622028701007,
20,1299,0.0012117798905819654,
20,1301,,0.0008391528390347958
21,1349,0.0013219001702964306,
21,1363,,0.0007363122422248125
22,1399,0.0013408774975687265,
22,1425,,0.0006959912716411054
23,1449,0.0013663393910974264,
23,1487,,0.0009153911960311234
24,1499,0.001435633865185082,
24,1549,0.00093383330386132,
24,1549,,0.0007006925297901034
