epoch,step,train_loss,val_loss
0,49,0.04720894619822502,
0,61,,0.0019439233001321554
1,99,0.009782154113054276,
1,123,,0.001311254920437932
2,149,0.0028108705300837755,
2,185,,0.0011307548265904188
3,199,0.002708883723244071,
3,247,,0.0011510938638821244
4,249,0.0032336756121367216,
4,299,0.002855683909729123,
4,309,,0.001025576377287507
5,349,0.0016089847777038813,
5,371,,0.0011111482745036483
6,399,0.0013156789354979992,
6,433,,0.000944538798648864
7,449,0.0009957572910934687,
7,495,,0.0008324310765601695
8,499,0.002192119602113962,
8,549,0.002902292413637042,
8,557,,0.0008224571356549859
9,599,0.002127324463799596,
9,619,,0.0011885790154337883
10,649,0.0023720464669167995,
10,681,,0.0010420738253742456
11,699,0.0014364388771355152,
11,743,,0.0009627827676013112
12,749,0.0015614412259310484,
12,799,0.0020910378079861403,
12,805,,0.0010586915304884315
13,849,0.0019906344823539257,
13,867,,0.0008766858954913914
